"","date","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"463",2016-06-24,23.3500003814697,49.8300018310547,11.4324998855591,40.2999992370605,141.860000610352,59.5999984741211,95.7200012207031,88.4400024414062,34.9480018615723
"464",2016-06-27,23.0100002288818,48.4300003051758,11.3100004196167,38.4799995422363,139.509994506836,57.6100006103516,94.379997253418,85.3300018310547,34.568000793457
"465",2016-06-28,23.3974990844727,49.439998626709,11.4750003814697,40.439998626709,142.410003662109,59.5200004577637,96.0500030517578,87.9700012207031,35.3974990844727
"466",2016-06-29,23.6000003814697,50.5400009155273,11.6625003814697,42.1199989318848,145.5,61.2000007629395,96.9800033569336,91.0599975585938,35.7799987792969
"467",2016-06-30,23.8999996185303,51.1699981689453,11.7524995803833,42.3899993896484,148.580001831055,62.1399993896484,97.8199996948242,91.4800033569336,35.7809982299805
"468",2016-07-01,23.9724998474121,51.1599998474121,11.664999961853,42.1699981689453,148.25,61.2599983215332,98.0299987792969,96.6699981689453,36.2840003967285
"469",2016-07-05,23.7474994659424,51.1699981689453,11.8374996185303,40.7799987792969,144.449996948242,59.5499992370605,97.6600036621094,97.9100036621094,36.4049987792969
"470",2016-07-06,23.8824996948242,51.3800010681152,11.9125003814697,41.060001373291,145.580001831055,60.189998626709,98.4499969482422,94.5999984741211,36.880500793457
"471",2016-07-07,23.9850006103516,51.3800010681152,12.2224998474121,41.2900009155273,147,60.5800018310547,98.4100036621094,95.0999984741211,36.828498840332
"472",2016-07-08,24.1700000762939,52.2999992370605,12.7124996185303,41.9799995422363,150.380004882812,61.8300018310547,99.620002746582,97.0599975585938,37.2905006408691
"473",2016-07-11,24.2450008392334,52.5900001525879,13.0050001144409,42.2900009155273,152.190002441406,62.2700004577637,99.9800033569336,94.6699981689453,37.6889991760254
"474",2016-07-12,24.3549995422363,53.2099990844727,13.1999998092651,43.439998626709,156.919998168945,63.2000007629395,100.199996948242,95.9700012207031,37.4104995727539
"475",2016-07-13,24.2175006866455,53.5099983215332,13.1949996948242,43.3300018310547,157.919998168945,63.1599998474121,99.879997253418,96.4300003051758,37.1315002441406
"476",2016-07-14,24.6975002288818,53.7400016784668,13.3299999237061,44.4500007629395,162.539993286133,64.120002746582,99.9700012207031,98.0199966430664,37.060001373291
"477",2016-07-15,24.6949996948242,53.7000007629395,13.1750001907349,44.3300018310547,161.639999389648,64.1800003051758,99.8000030517578,98.3899993896484,36.7719993591309
"478",2016-07-18,24.9575004577637,53.9599990844727,13.2425003051758,44.5699996948242,163.330001831055,63.9599990844727,100.150001525879,98.8099975585938,36.8035011291504
"479",2016-07-19,24.9675006866455,53.0900001525879,13.3800001144409,44.3499984741211,161.410003662109,63.8600006103516,99.4700012207031,85.8399963378906,36.997501373291
"480",2016-07-20,24.9899997711182,55.9099998474121,13.5550003051758,44.4700012207031,161.770004272461,63.9300003051758,98.2200012207031,87.9100036621094,37.2859992980957
"481",2016-07-21,24.8575000762939,55.7999992370605,13.3050003051758,44.1300010681152,160.050003051758,63.689998626709,98.0100021362305,85.9899978637695,37.2215003967285
"482",2016-07-22,24.6650009155273,56.5699996948242,13.6674995422363,44.2999992370605,160.410003662109,64.0400009155273,97.7099990844727,85.8899993896484,37.2430000305176
"483",2016-07-25,24.3349990844727,56.7299995422363,13.9200000762939,44.0400009155273,160.509994506836,63.8699989318848,97.3899993896484,87.6600036621094,36.9804992675781
"484",2016-07-26,24.1674995422363,56.7599983215332,14.1575002670288,44.1500015258789,161.160003662109,64.129997253418,96.6900024414062,91.4100036621094,36.7794990539551
"485",2016-07-27,25.7374992370605,56.189998626709,14.0150003433228,44.2900009155273,160.990005493164,64.3300018310547,96.3300018310547,92.0400009155273,36.8334999084473
"486",2016-07-28,26.0849990844727,56.2099990844727,14.0450000762939,44.0800018310547,160.529998779297,64.0999984741211,95.9100036621094,91.6500015258789,37.630500793457
"487",2016-07-29,26.0524997711182,56.6800003051758,14.2749996185303,43.810001373291,158.809997558594,63.9700012207031,95.9499969482422,91.25,37.9404983520508
"488",2016-08-01,26.5125007629395,56.5800018310547,14.1824998855591,43.4199981689453,158.179992675781,63.7999992370605,95.5400009155273,94.370002746582,38.3870010375977
"489",2016-08-02,26.1200008392334,56.5800018310547,14.0100002288818,42.9900016784668,156.059997558594,63.6500015258789,95.0100021362305,93.5599975585938,38.0289993286133
"490",2016-08-03,26.4475002288818,56.9700012207031,14.0474996566772,43.8899993896484,158.339996337891,64.6600036621094,96.0899963378906,93.0999984741211,37.7319984436035
"491",2016-08-04,26.4675006866455,57.3899993896484,14.3074998855591,43.8400001525879,158.050003051758,64.5599975585938,95.1600036621094,93.4400024414062,38.038501739502
"492",2016-08-05,26.8700008392334,57.9599990844727,14.5500001907349,45.7200012207031,162.089996337891,66.3000030517578,95.8300018310547,97.0299987792969,38.298999786377
"493",2016-08-08,27.0925006866455,58.060001373291,14.6850004196167,45.9599990844727,162.830001831055,66.0999984741211,95.75,95.1100006103516,38.3279991149902
"494",2016-08-09,27.2024993896484,58.2000007629395,14.7224998474121,45.9000015258789,163.440002441406,65.870002746582,96.6699981689453,93.9899978637695,38.4155006408691
"495",2016-08-10,27,58.0200004577637,14.6274995803833,45.4500007629395,162.190002441406,65.2799987792969,97.8600006103516,93.9300003051758,38.4280014038086
"496",2016-08-11,26.9825000762939,58.2999992370605,14.9250001907349,45.7299995422363,163.860000610352,65.4599990844727,97.7699966430664,95.8899993896484,38.5620002746582
"497",2016-08-12,27.0450000762939,57.939998626709,15.7600002288818,45.5800018310547,163.25,65.3199996948242,96.8399963378906,96.5899963378906,38.6279983520508
"498",2016-08-15,27.3700008392334,58.1199989318848,15.7449998855591,46.3899993896484,165.550003051758,65.7200012207031,97.0999984741211,95.3099975585938,38.4244995117188
"499",2016-08-16,27.3449993133545,57.439998626709,15.6499996185303,46.6199989318848,165.649993896484,65.7099990844727,96.879997253418,95.120002746582,38.2019996643066
"500",2016-08-17,27.3050003051758,57.560001373291,15.2875003814697,46.6300010681152,165.669998168945,65.8899993896484,96.870002746582,96.370002746582,38.2314987182617
"501",2016-08-18,27.2700004577637,57.5999984741211,15.5249996185303,46.5,166.059997558594,65.9499969482422,96.6500015258789,96.1600036621094,38.2229995727539
"502",2016-08-19,27.3400001525879,57.6199989318848,15.5649995803833,46.5299987792969,166.229995727539,65.8600006103516,96.3899993896484,95.870002746582,37.8655014038086
"503",2016-08-22,27.1275005340576,57.6699981689453,15.6300001144409,46.6599998474121,166.259994506836,65.8000030517578,95.870002746582,95.2600021362305,37.9739990234375
"504",2016-08-23,27.2124996185303,57.8899993896484,15.727499961853,46.5900001525879,166.080001831055,65.7699966430664,95.9700012207031,95.9400024414062,38.122501373291
"505",2016-08-24,27.0074996948242,57.9500007629395,15.4849996566772,46.6599998474121,165.300003051758,65.9499969482422,95.8199996948242,95.1800003051758,37.8624992370605
